Record Length,2.500000e+03,,  -0.320000000000,   1.35200,
Sample Interval,4.000000e-03,,  -0.316000000000,   1.35200,
Trigger Point,8.000000000000e+01,,  -0.312000000000,   1.35200,
,,,  -0.308000000000,   1.36000,
,,,  -0.304000000000,   1.35200,
,,,  -0.300000000000,   1.35200,
Source,CH1,,  -0.296000000000,   1.36000,
Vertical Units,V,,  -0.292000000000,   1.35200,
Vertical Scale,2.000000e-01,,  -0.288000000000,   1.35200,
Vertical Offset,-1.400000e+00,,  -0.284000000000,   1.35200,
Horizontal Units,s,,  -0.280000000000,   1.35200,
Horizontal Scale,1.000000e+00,,  -0.276000000000,   1.35200,
Pt Fmt,Y,,  -0.272000000000,   1.35200,
Yzero,0.000000e+00,,  -0.268000000000,   1.36000,
Probe Atten,1.000000e+00,,  -0.264000000000,   1.35200,
Model Number,TDS2004C,,  -0.260000000000,   1.35200,
Serial Number,061FR2,,  -0.256000000000,   1.35200,
Firmware Version,FV:v24.26,,  -0.252000000000,   1.35200,
,,,-00.248000000000,   1.35200,
,,,-00.244000000000,   1.35200,
,,,-00.240000000000,   1.35200,
,,,-00.236000000000,   1.35200,
,,,-00.232000000000,   1.35200,
,,,-00.228000000000,   1.35200,
,,,-00.224000000000,   1.35200,
,,,-00.220000000000,   1.35200,
,,,-00.216000000000,   1.35200,
,,,-00.212000000000,   1.35200,
,,,-00.208000000000,   1.35200,
,,,-00.204000000000,   1.35200,
,,,-00.200000000000,   1.35200,
,,,-00.196000000000,   1.35200,
,,,-00.192000000000,   1.35200,
,,,-00.188000000000,   1.35200,
,,,-00.184000000000,   1.35200,
,,,-00.180000000000,   1.35200,
,,,-00.176000000000,   1.35200,
,,,-00.172000000000,   1.35200,
,,,-00.168000000000,   1.35200,
,,,-00.164000000000,   1.35200,
,,,-00.160000000000,   1.35200,
,,,-00.156000000000,   1.35200,
,,,-00.152000000000,   1.35200,
,,,-00.148000000000,   1.35200,
,,,-00.144000000000,   1.36000,
,,,-00.140000000000,   1.35200,
,,,-00.136000000000,   1.36000,
,,,-00.132000000000,   1.35200,
,,,-00.128000000000,   1.35200,
,,,-00.124000000000,   1.35200,
,,,-00.120000000000,   1.35200,
,,,-00.116000000000,   1.36000,
,,,-00.112000000000,   1.35200,
,,,-00.108000000000,   1.35200,
,,,-00.104000000000,   1.35200,
,,,-00.100000000000,   1.36000,
,,,-00.096000000000,   1.36000,
,,,-00.092000000000,   1.35200,
,,,-00.088000000000,   1.35200,
,,,-00.084000000000,   1.35200,
,,,-00.080000000000,   1.35200,
,,,-00.076000000000,   1.35200,
,,,-00.072000000000,   1.35200,
,,,-00.068000000000,   1.35200,
,,,-00.064000000000,   1.35200,
,,,-00.060000000000,   1.35200,
,,,-00.056000000000,   1.35200,
,,,-00.052000000000,   1.35200,
,,,-00.048000000000,   1.35200,
,,,-00.044000000000,   1.35200,
,,,-00.040000000000,   1.35200,
,,,-00.036000000000,   1.35200,
,,,-00.032000000000,   1.35200,
,,,-00.028000000000,   1.35200,
,,,-00.024000000000,   1.35200,
,,,-00.020000000000,   1.35200,
,,,-00.016000000000,   1.35200,
,,,-00.012000000000,   1.35200,
,,,-00.008000000000,   1.35200,
,,,-00.004000000000,   1.36000,
,,,-00.000000000000,   1.35200,
,,,00.004000000000,   1.34400,
,,,00.008000000000,   1.32800,
,,,00.012000000000,   1.31200,
,,,00.016000000000,   1.28800,
,,,00.020000000000,   1.25600,
,,,00.024000000000,   1.23200,
,,,00.028000000000,   1.20000,
,,,00.032000000000,   1.17600,
,,,00.036000000000,   1.14400,
,,,00.040000000000,   1.11200,
,,,00.044000000000,   1.08800,
,,,00.048000000000,   1.05600,
,,,00.052000000000,   1.04000,
,,,00.056000000000,   1.01600,
,,,00.060000000000,   0.99200,
,,,00.064000000000,   0.96000,
,,,00.068000000000,   0.95200,
,,,00.072000000000,   0.93600,
,,,00.076000000000,   0.92000,
,,,00.080000000000,   0.90400,
,,,00.084000000000,   0.88800,
,,,00.088000000000,   0.88000,
,,,00.092000000000,   0.86400,
,,,00.096000000000,   0.85600,
,,,00.100000000000,   0.84000,
,,,00.104000000000,   0.83200,
,,,00.108000000000,   0.82400,
,,,00.112000000000,   0.81600,
,,,00.116000000000,   0.80800,
,,,00.120000000000,   0.80000,
,,,00.124000000000,   0.80000,
,,,00.128000000000,   0.79200,
,,,00.132000000000,   0.78400,
,,,00.136000000000,   0.78400,
,,,00.140000000000,   0.76800,
,,,00.144000000000,   0.77600,
,,,00.148000000000,   0.76800,
,,,00.152000000000,   0.76000,
,,,00.156000000000,   0.76000,
,,,00.160000000000,   0.75200,
,,,00.164000000000,   0.75200,
,,,00.168000000000,   0.74400,
,,,00.172000000000,   0.74400,
,,,00.176000000000,   0.74400,
,,,00.180000000000,   0.74400,
,,,00.184000000000,   0.73600,
,,,00.188000000000,   0.73600,
,,,00.192000000000,   0.73600,
,,,00.196000000000,   0.72800,
,,,00.200000000000,   0.72800,
,,,00.204000000000,   0.73600,
,,,00.208000000000,   0.72800,
,,,00.212000000000,   0.72000,
,,,00.216000000000,   0.72000,
,,,00.220000000000,   0.72000,
,,,00.224000000000,   0.71200,
,,,00.228000000000,   0.71200,
,,,00.232000000000,   0.71200,
,,,00.236000000000,   0.71200,
,,,00.240000000000,   0.71200,
,,,00.244000000000,   0.71200,
,,,00.248000000000,   0.71200,
,,,00.252000000000,   0.71200,
,,,00.256000000000,   0.71200,
,,,00.260000000000,   0.71200,
,,,00.264000000000,   0.71200,
,,,00.268000000000,   0.70400,
,,,00.272000000000,   0.70400,
,,,00.276000000000,   0.70400,
,,,00.280000000000,   0.70400,
,,,00.284000000000,   0.70400,
,,,00.288000000000,   0.70400,
,,,00.292000000000,   0.69600,
,,,00.296000000000,   0.70400,
,,,00.300000000000,   0.69600,
,,,00.304000000000,   0.69600,
,,,00.308000000000,   0.70400,
,,,00.312000000000,   0.69600,
,,,00.316000000000,   0.69600,
,,,00.320000000000,   0.69600,
,,,00.324000000000,   0.69600,
,,,00.328000000000,   0.69600,
,,,00.332000000000,   0.69600,
,,,00.336000000000,   0.69600,
,,,00.340000000000,   0.69600,
,,,00.344000000000,   0.69600,
,,,00.348000000000,   0.69600,
,,,00.352000000000,   0.69600,
,,,00.356000000000,   0.69600,
,,,00.360000000000,   0.69600,
,,,00.364000000000,   0.69600,
,,,00.368000000000,   0.69600,
,,,00.372000000000,   0.69600,
,,,00.376000000000,   0.69600,
,,,00.380000000000,   0.69600,
,,,00.384000000000,   0.68800,
,,,00.388000000000,   0.69600,
,,,00.392000000000,   0.69600,
,,,00.396000000000,   0.68800,
,,,00.400000000000,   0.68800,
,,,00.404000000000,   0.68800,
,,,00.408000000000,   0.68800,
,,,00.412000000000,   0.69600,
,,,00.416000000000,   0.68800,
,,,00.420000000000,   0.68800,
,,,00.424000000000,   0.68800,
,,,00.428000000000,   0.69600,
,,,00.432000000000,   0.68800,
,,,00.436000000000,   0.69600,
,,,00.440000000000,   0.69600,
,,,00.444000000000,   0.68800,
,,,00.448000000000,   0.68800,
,,,00.452000000000,   0.68800,
,,,00.456000000000,   0.68800,
,,,00.460000000000,   0.69600,
,,,00.464000000000,   0.68800,
,,,00.468000000000,   0.68800,
,,,00.472000000000,   0.68800,
,,,00.476000000000,   0.68800,
,,,00.480000000000,   0.69600,
,,,00.484000000000,   0.68800,
,,,00.488000000000,   0.68800,
,,,00.492000000000,   0.68800,
,,,00.496000000000,   0.68800,
,,,00.500000000000,   0.69600,
,,,00.504000000000,   0.68800,
,,,00.508000000000,   0.68800,
,,,00.512000000000,   0.68800,
,,,00.516000000000,   0.68800,
,,,00.520000000000,   0.68800,
,,,00.524000000000,   0.68800,
,,,00.528000000000,   0.68800,
,,,00.532000000000,   0.68800,
,,,00.536000000000,   0.68800,
,,,00.540000000000,   0.68800,
,,,00.544000000000,   0.68800,
,,,00.548000000000,   0.69600,
,,,00.552000000000,   0.68800,
,,,00.556000000000,   0.69600,
,,,00.560000000000,   0.69600,
,,,00.564000000000,   0.69600,
,,,00.568000000000,   0.69600,
,,,00.572000000000,   0.68800,
,,,00.576000000000,   0.69600,
,,,00.580000000000,   0.69600,
,,,00.584000000000,   0.68800,
,,,00.588000000000,   0.69600,
,,,00.592000000000,   0.69600,
,,,00.596000000000,   0.69600,
,,,00.600000000000,   0.69600,
,,,00.604000000000,   0.69600,
,,,00.608000000000,   0.69600,
,,,00.612000000000,   0.69600,
,,,00.616000000000,   0.69600,
,,,00.620000000000,   0.69600,
,,,00.624000000000,   0.69600,
,,,00.628000000000,   0.69600,
,,,00.632000000000,   0.69600,
,,,00.636000000000,   0.69600,
,,,00.640000000000,   0.69600,
,,,00.644000000000,   0.69600,
,,,00.648000000000,   0.69600,
,,,00.652000000000,   0.69600,
,,,00.656000000000,   0.69600,
,,,00.660000000000,   0.69600,
,,,00.664000000000,   0.69600,
,,,00.668000000000,   0.69600,
,,,00.672000000000,   0.69600,
,,,00.676000000000,   0.70400,
,,,00.680000000000,   0.70400,
,,,00.684000000000,   0.70400,
,,,00.688000000000,   0.70400,
,,,00.692000000000,   0.70400,
,,,00.696000000000,   0.70400,
,,,00.700000000000,   0.70400,
,,,00.704000000000,   0.70400,
,,,00.708000000000,   0.71200,
,,,00.712000000000,   0.71200,
,,,00.716000000000,   0.71200,
,,,00.720000000000,   0.70400,
,,,00.724000000000,   0.71200,
,,,00.728000000000,   0.71200,
,,,00.732000000000,   0.71200,
,,,00.736000000000,   0.71200,
,,,00.740000000000,   0.71200,
,,,00.744000000000,   0.71200,
,,,00.748000000000,   0.72000,
,,,00.752000000000,   0.72000,
,,,00.756000000000,   0.72000,
,,,00.760000000000,   0.72000,
,,,00.764000000000,   0.72000,
,,,00.768000000000,   0.72000,
,,,00.772000000000,   0.72800,
,,,00.776000000000,   0.72800,
,,,00.780000000000,   0.72800,
,,,00.784000000000,   0.73600,
,,,00.788000000000,   0.73600,
,,,00.792000000000,   0.73600,
,,,00.796000000000,   0.73600,
,,,00.800000000000,   0.73600,
,,,00.804000000000,   0.73600,
,,,00.808000000000,   0.74400,
,,,00.812000000000,   0.74400,
,,,00.816000000000,   0.75200,
,,,00.820000000000,   0.75200,
,,,00.824000000000,   0.75200,
,,,00.828000000000,   0.75200,
,,,00.832000000000,   0.76000,
,,,00.836000000000,   0.76000,
,,,00.840000000000,   0.76800,
,,,00.844000000000,   0.76800,
,,,00.848000000000,   0.77600,
,,,00.852000000000,   0.77600,
,,,00.856000000000,   0.78400,
,,,00.860000000000,   0.78400,
,,,00.864000000000,   0.79200,
,,,00.868000000000,   0.80000,
,,,00.872000000000,   0.80800,
,,,00.876000000000,   0.80800,
,,,00.880000000000,   0.81600,
,,,00.884000000000,   0.83200,
,,,00.888000000000,   0.83200,
,,,00.892000000000,   0.84000,
,,,00.896000000000,   0.85600,
,,,00.900000000000,   0.86400,
,,,00.904000000000,   0.87200,
,,,00.908000000000,   0.88000,
,,,00.912000000000,   0.89600,
,,,00.916000000000,   0.91200,
,,,00.920000000000,   0.92800,
,,,00.924000000000,   0.95200,
,,,00.928000000000,   0.96000,
,,,00.932000000000,   0.98400,
,,,00.936000000000,   1.00800,
,,,00.940000000000,   1.03200,
,,,00.944000000000,   1.05600,
,,,00.948000000000,   1.08000,
,,,00.952000000000,   1.10400,
,,,00.956000000000,   1.13600,
,,,00.960000000000,   1.16800,
,,,00.964000000000,   1.20000,
,,,00.968000000000,   1.22400,
,,,00.972000000000,   1.24800,
,,,00.976000000000,   1.28000,
,,,00.980000000000,   1.30400,
,,,00.984000000000,   1.32800,
,,,00.988000000000,   1.34400,
,,,00.992000000000,   1.35200,
,,,00.996000000000,   1.36000,
,,,01.000000000000,   1.36000,
,,,01.004000000000,   1.35200,
,,,01.008000000000,   1.33600,
,,,01.012000000000,   1.31200,
,,,01.016000000000,   1.29600,
,,,01.020000000000,   1.28000,
,,,01.024000000000,   1.24000,
,,,01.028000000000,   1.21600,
,,,01.032000000000,   1.18400,
,,,01.036000000000,   1.15200,
,,,01.040000000000,   1.12000,
,,,01.044000000000,   1.09600,
,,,01.048000000000,   1.07200,
