Record Length,2.500000e+03,,  -0.320000000000,   0.00800,
Sample Interval,4.000000e-03,,  -0.316000000000,   0.00800,
Trigger Point,8.000000000000e+01,,  -0.312000000000,   0.00800,
,,,  -0.308000000000,   0.00800,
,,,  -0.304000000000,   0.00800,
,,,  -0.300000000000,   0.01600,
Source,CH1,,  -0.296000000000,   0.00800,
Vertical Units,V,,  -0.292000000000,   0.00800,
Vertical Scale,2.000000e-01,,  -0.288000000000,   0.00800,
Vertical Offset,-7.200000e-01,,  -0.284000000000,   0.00800,
Horizontal Units,s,,  -0.280000000000,   0.00800,
Horizontal Scale,1.000000e+00,,  -0.276000000000,   0.00800,
Pt Fmt,Y,,  -0.272000000000,   0.00800,
Yzero,0.000000e+00,,  -0.268000000000,   0.00800,
Probe Atten,1.000000e+00,,  -0.264000000000,   0.00000,
Model Number,TDS2004C,,  -0.260000000000,   0.00800,
Serial Number,061FR2,,  -0.256000000000,   0.00800,
Firmware Version,FV:v24.26,,  -0.252000000000,   0.00800,
,,,-00.248000000000,   0.00800,
,,,-00.244000000000,   0.00800,
,,,-00.240000000000,   0.00800,
,,,-00.236000000000,   0.00800,
,,,-00.232000000000,   0.00800,
,,,-00.228000000000,   0.00800,
,,,-00.224000000000,   0.01600,
,,,-00.220000000000,   0.00800,
,,,-00.216000000000,   0.00800,
,,,-00.212000000000,   0.00800,
,,,-00.208000000000,   0.00800,
,,,-00.204000000000,   0.00800,
,,,-00.200000000000,   0.00800,
,,,-00.196000000000,   0.00800,
,,,-00.192000000000,   0.00800,
,,,-00.188000000000,   0.00800,
,,,-00.184000000000,   0.01600,
,,,-00.180000000000,   0.00800,
,,,-00.176000000000,   0.00800,
,,,-00.172000000000,   0.00800,
,,,-00.168000000000,   0.00800,
,,,-00.164000000000,   0.00800,
,,,-00.160000000000,   0.00800,
,,,-00.156000000000,   0.00800,
,,,-00.152000000000,   0.00800,
,,,-00.148000000000,   0.00800,
,,,-00.144000000000,   0.00800,
,,,-00.140000000000,   0.00800,
,,,-00.136000000000,   0.00800,
,,,-00.132000000000,   0.00800,
,,,-00.128000000000,   0.00000,
,,,-00.124000000000,   0.00800,
,,,-00.120000000000,   0.00800,
,,,-00.116000000000,   0.00800,
,,,-00.112000000000,   0.00800,
,,,-00.108000000000,   0.01600,
,,,-00.104000000000,   0.00800,
,,,-00.100000000000,   0.00800,
,,,-00.096000000000,   0.00800,
,,,-00.092000000000,   0.01600,
,,,-00.088000000000,   0.00800,
,,,-00.084000000000,   0.01600,
,,,-00.080000000000,   0.00800,
,,,-00.076000000000,   0.00800,
,,,-00.072000000000,   0.01600,
,,,-00.068000000000,   0.00800,
,,,-00.064000000000,   0.00800,
,,,-00.060000000000,   0.00800,
,,,-00.056000000000,   0.00800,
,,,-00.052000000000,   0.00800,
,,,-00.048000000000,   0.00800,
,,,-00.044000000000,   0.00800,
,,,-00.040000000000,   0.00800,
,,,-00.036000000000,   0.00800,
,,,-00.032000000000,   0.00800,
,,,-00.028000000000,   0.01600,
,,,-00.024000000000,   0.01600,
,,,-00.020000000000,   0.00800,
